"No.","Time","Source","Destination","Protocol","Length","Info"
"233","0.065299","49.234.212.157","10.10.10.10","TCP","60","51676  >  25565 [SYN] Seq=0 Win=0 Len=0"
"234","0.065749","28.170.249.41","10.10.10.10","TCP","60","35187  >  25565 [SYN] Seq=0 Win=0 Len=0"
"235","0.065750","1.78.242.157","10.10.10.10","TCP","60","5324  >  25565 [SYN] Seq=0 Win=0 Len=0"
"236","0.066393","39.11.236.157","10.10.10.10","TCP","60","61670  >  25565 [SYN] Seq=0 Win=0 Len=0"
"237","0.066542","212.22.88.167","10.10.10.10","TCP","60","3179  >  25565 [SYN] Seq=0 Win=0 Len=0"
"238","0.066677","32.81.54.188","10.10.10.10","TCP","60","18423  >  25565 [SYN] Seq=0 Win=0 Len=0"
"239","0.066907","149.31.202.157","10.10.10.10","TCP","60","33296  >  25565 [SYN] Seq=0 Win=0 Len=0"
"240","0.066909","145.75.225.218","10.10.10.10","TCP","60","62643  >  25565 [SYN] Seq=0 Win=0 Len=0"
"241","0.067007","39.218.67.47","10.10.10.10","TCP","60","59551  >  25565 [SYN] Seq=0 Win=0 Len=0"
"242","0.067072","141.98.32.69","10.10.10.10","TCP","60","57654  >  25565 [SYN] Seq=0 Win=0 Len=0"
"243","0.067150","186.224.27.131","10.10.10.10","TCP","60","56184  >  25565 [SYN] Seq=0 Win=0 Len=0"
"244","0.067439","121.242.222.159","10.10.10.10","TCP","60","37806  >  25565 [SYN] Seq=0 Win=0 Len=0"
"245","0.067440","111.111.161.177","10.10.10.10","TCP","60","21140  >  25565 [SYN] Seq=0 Win=0 Len=0"
"246","0.067531","75.51.213.157","10.10.10.10","TCP","60","20890  >  25565 [SYN] Seq=0 Win=0 Len=0"
"247","0.067531","176.199.138.246","10.10.10.10","TCP","60","45781  >  25565 [SYN] Seq=0 Win=0 Len=0"
"248","0.067915","88.235.46.83","10.10.10.10","TCP","60","8909  >  25565 [SYN] Seq=0 Win=0 Len=0"
"249","0.067994","210.99.67.89","10.10.10.10","TCP","60","54570  >  25565 [SYN] Seq=0 Win=0 Len=0"
"250","0.068061","66.87.87.33","10.10.10.10","TCP","60","4278  >  25565 [SYN] Seq=0 Win=0 Len=0"
"251","0.068376","26.165.229.138","10.10.10.10","TCP","60","11924  >  25565 [SYN] Seq=0 Win=0 Len=0"
"252","0.068508","166.236.195.75","10.10.10.10","TCP","60","24128  >  25565 [SYN] Seq=0 Win=0 Len=0"
"253","0.068509","188.171.173.83","10.10.10.10","TCP","60","13444  >  25565 [SYN] Seq=0 Win=0 Len=0"
"254","0.068697","105.230.193.203","10.10.10.10","TCP","60","22608  >  25565 [SYN] Seq=0 Win=0 Len=0"
"255","0.068699","180.34.159.224","10.10.10.10","TCP","60","37852  >  25565 [SYN] Seq=0 Win=0 Len=0"
"256","0.068807","103.48.209.157","10.10.10.10","TCP","60","18086  >  25565 [SYN] Seq=0 Win=0 Len=0"
"257","0.069146","109.81.206.157","10.10.10.10","TCP","60","64840  >  25565 [SYN] Seq=0 Win=0 Len=0"
"258","0.069224","45.115.187.209","10.10.10.10","TCP","60","56084  >  25565 [SYN] Seq=0 Win=0 Len=0"
"259","0.069359","92.147.27.184","10.10.10.10","TCP","60","35140  >  25565 [SYN] Seq=0 Win=0 Len=0"
"260","0.069439","5.234.227.167","10.10.10.10","TCP","60","27119  >  25565 [SYN] Seq=0 Win=0 Len=0"
"261","0.069440","119.4.208.192","10.10.10.10","TCP","60","42365  >  25565 [SYN] Seq=0 Win=0 Len=0"
"262","0.069440","135.30.122.156","10.10.10.10","TCP","60","454  >  25565 [SYN] Seq=0 Win=0 Len=0"
"263","0.069441","187.83.180.252","10.10.10.10","TCP","60","46336  >  25565 [SYN] Seq=0 Win=0 Len=0"
"264","0.069523","161.53.228.157","10.10.10.10","TCP","60","43244  >  25565 [SYN] Seq=0 Win=0 Len=0"
"265","0.069590","178.226.18.122","10.10.10.10","TCP","60","11289  >  25565 [SYN] Seq=0 Win=0 Len=0"
"266","0.069591","61.6.208.157","10.10.10.10","TCP","60","7288  >  25565 [SYN] Seq=0 Win=0 Len=0"
"267","0.069914","154.175.207.58","10.10.10.10","TCP","60","11871  >  25565 [SYN] Seq=0 Win=0 Len=0"
"268","0.070223","77.19.219.157","10.10.10.10","TCP","60","15272  >  25565 [SYN] Seq=0 Win=0 Len=0"
"269","0.070224","188.18.93.253","10.10.10.10","TCP","60","35653  >  25565 [SYN] Seq=0 Win=0 Len=0"
"270","0.070225","139.141.74.37","10.10.10.10","TCP","60","39746  >  25565 [SYN] Seq=0 Win=0 Len=0"
"271","0.070775","39.101.140.102","10.10.10.10","TCP","60","63054  >  25565 [SYN] Seq=0 Win=0 Len=0"
"272","0.071000","205.163.79.87","10.10.10.10","TCP","60","62241  >  25565 [SYN] Seq=0 Win=0 Len=0"
"273","0.071079","99.182.143.156","10.10.10.10","TCP","60","30034  >  25565 [SYN] Seq=0 Win=0 Len=0"
"274","0.071638","47.192.123.156","10.10.10.10","TCP","60","56398  >  25565 [SYN] Seq=0 Win=0 Len=0"
"275","0.071639","142.89.207.80","10.10.10.10","TCP","60","60014  >  25565 [SYN] Seq=0 Win=0 Len=0"
"276","0.071640","70.74.146.111","10.10.10.10","TCP","60","45439  >  25565 [SYN] Seq=0 Win=0 Len=0"
"277","0.071749","195.208.193.206","10.10.10.10","TCP","60","18888  >  25565 [SYN] Seq=0 Win=0 Len=0"
"278","0.072303","219.20.123.156","10.10.10.10","TCP","60","50826  >  25565 [SYN] Seq=0 Win=0 Len=0"
"279","0.072476","165.28.240.206","10.10.10.10","TCP","60","48492  >  25565 [SYN] Seq=0 Win=0 Len=0"
"280","0.072552","39.59.161.116","10.10.10.10","TCP","60","57022  >  25565 [SYN] Seq=0 Win=0 Len=0"
"281","0.072616","47.12.214.59","10.10.10.10","TCP","60","34132  >  25565 [SYN] Seq=0 Win=0 Len=0"
"282","0.072703","67.208.120.156","10.10.10.10","TCP","60","2866  >  25565 [SYN] Seq=0 Win=0 Len=0"
"283","0.072955","120.107.127.106","10.10.10.10","TCP","60","64573  >  25565 [SYN] Seq=0 Win=0 Len=0"
"284","0.073293","95.142.120.157","10.10.10.10","TCP","60","59614  >  25565 [SYN] Seq=0 Win=0 Len=0"
"285","0.073294","187.126.210.157","10.10.10.10","TCP","60","46058  >  25565 [SYN] Seq=0 Win=0 Len=0"
"286","0.073391","85.250.120.157","10.10.10.10","TCP","60","32848  >  25565 [SYN] Seq=0 Win=0 Len=0"
"287","0.073457","145.50.194.104","10.10.10.10","TCP","60","39322  >  25565 [SYN] Seq=0 Win=0 Len=0"
"288","0.073599","215.47.113.141","10.10.10.10","TCP","60","11486  >  25565 [SYN] Seq=0 Win=0 Len=0"
"289","0.073600","205.77.208.240","10.10.10.10","TCP","60","14326  >  25565 [SYN] Seq=0 Win=0 Len=0"
"290","0.073852","111.250.46.232","10.10.10.10","TCP","60","29527  >  25565 [SYN] Seq=0 Win=0 Len=0"
"291","0.073930","80.35.53.131","10.10.10.10","TCP","60","63099  >  25565 [SYN] Seq=0 Win=0 Len=0"
"292","0.074115","220.29.134.47","10.10.10.10","TCP","60","49421  >  25565 [SYN] Seq=0 Win=0 Len=0"
"293","0.074115","71.113.154.152","10.10.10.10","TCP","60","64666  >  25565 [SYN] Seq=0 Win=0 Len=0"
"294","0.074429","105.197.133.157","10.10.10.10","TCP","60","40084  >  25565 [SYN] Seq=0 Win=0 Len=0"
"295","0.074795","81.160.228.158","10.10.10.10","TCP","60","23493  >  25565 [SYN] Seq=0 Win=0 Len=0"
"296","0.075134","133.237.126.157","10.10.10.10","TCP","60","4128  >  25565 [SYN] Seq=0 Win=0 Len=0"
"297","0.075135","39.92.126.157","10.10.10.10","TCP","60","51686  >  25565 [SYN] Seq=0 Win=0 Len=0"
"298","0.075201","154.53.66.32","10.10.10.10","TCP","60","35945  >  25565 [SYN] Seq=0 Win=0 Len=0"
"299","0.075268","47.196.214.70","10.10.10.10","TCP","60","898  >  25565 [SYN] Seq=0 Win=0 Len=0"
"300","0.075569","45.125.123.157","10.10.10.10","TCP","60","32904  >  25565 [SYN] Seq=0 Win=0 Len=0"
"301","0.075851","164.184.127.15","10.10.10.10","TCP","60","52611  >  25565 [SYN] Seq=0 Win=0 Len=0"
"302","0.075929","175.117.251.157","10.10.10.10","TCP","60","58062  >  25565 [SYN] Seq=0 Win=0 Len=0"
"303","0.076076","87.5.198.126","10.10.10.10","TCP","60","22706  >  25565 [SYN] Seq=0 Win=0 Len=0"
"304","0.076077","68.107.133.250","10.10.10.10","TCP","60","26729  >  25565 [SYN] Seq=0 Win=0 Len=0"
"305","0.076496","5.107.64.168","10.10.10.10","TCP","60","42557  >  25565 [SYN] Seq=0 Win=0 Len=0"
"306","0.076956","27.178.219.244","10.10.10.10","TCP","60","27315  >  25565 [SYN] Seq=0 Win=0 Len=0"
"307","0.077615","71.83.51.146","10.10.10.10","TCP","60","48637  >  25565 [SYN] Seq=0 Win=0 Len=0"
"308","0.078010","13.107.242.100","10.10.10.10","TCP","60","22167  >  25565 [SYN] Seq=0 Win=0 Len=0"
"309","0.078348","91.0.0.230","10.10.10.10","TCP","60","42018  >  25565 [SYN] Seq=0 Win=0 Len=0"
"310","0.078784","215.123.133.157","10.10.10.10","TCP","60","32502  >  25565 [SYN] Seq=0 Win=0 Len=0"
"311","0.079161","86.101.199.223","10.10.10.10","TCP","60","41036  >  25565 [SYN] Seq=0 Win=0 Len=0"
"312","0.079413","81.128.125.157","10.10.10.10","TCP","60","3324  >  25565 [SYN] Seq=0 Win=0 Len=0"
"313","0.079580","32.2.118.95","10.10.10.10","TCP","60","31265  >  25565 [SYN] Seq=0 Win=0 Len=0"
"314","0.079582","159.238.10.104","10.10.10.10","TCP","60","4472  >  25565 [SYN] Seq=0 Win=0 Len=0"
"315","0.080161","63.202.132.192","10.10.10.10","TCP","60","13589  >  25565 [SYN] Seq=0 Win=0 Len=0"
"316","0.080232","156.98.193.196","10.10.10.10","TCP","60","31311  >  25565 [SYN] Seq=0 Win=0 Len=0"
"317","0.080232","173.166.80.247","10.10.10.10","TCP","60","25240  >  25565 [SYN] Seq=0 Win=0 Len=0"
"318","0.080233","65.142.235.62","10.10.10.10","TCP","60","35827  >  25565 [SYN] Seq=0 Win=0 Len=0"
"319","0.080312","153.77.10.142","10.10.10.10","TCP","60","47117  >  25565 [SYN] Seq=0 Win=0 Len=0"
"320","0.080585","187.142.44.171","10.10.10.10","TCP","60","24275  >  25565 [SYN] Seq=0 Win=0 Len=0"
"321","0.080884","150.5.127.210","10.10.10.10","TCP","60","60237  >  25565 [SYN] Seq=0 Win=0 Len=0"
"322","0.081151","69.212.199.131","10.10.10.10","TCP","60","30396  >  25565 [SYN] Seq=0 Win=0 Len=0"
"323","0.081152","154.38.65.45","10.10.10.10","TCP","60","5339  >  25565 [SYN] Seq=0 Win=0 Len=0"
"324","0.081539","92.27.98.83","10.10.10.10","TCP","60","15134  >  25565 [SYN] Seq=0 Win=0 Len=0"
"325","0.081944","101.129.98.59","10.10.10.10","TCP","60","41064  >  25565 [SYN] Seq=0 Win=0 Len=0"
"326","0.082186","88.157.253.221","10.10.10.10","TCP","60","64793  >  25565 [SYN] Seq=0 Win=0 Len=0"
"327","0.082187","205.62.31.28","10.10.10.10","TCP","60","46509  >  25565 [SYN] Seq=0 Win=0 Len=0"
"328","0.082297","134.163.84.63","10.10.10.10","TCP","60","3448  >  25565 [SYN] Seq=0 Win=0 Len=0"
"329","0.082378","130.20.240.91","10.10.10.10","TCP","60","23666  >  25565 [SYN] Seq=0 Win=0 Len=0"
"330","0.082379","123.26.51.213","10.10.10.10","TCP","60","14456  >  25565 [SYN] Seq=0 Win=0 Len=0"
"331","0.082954","213.252.36.112","10.10.10.10","TCP","60","20214  >  25565 [SYN] Seq=0 Win=0 Len=0"
"332","0.083387","63.44.91.76","10.10.10.10","TCP","60","17589  >  25565 [SYN] Seq=0 Win=0 Len=0"
"333","0.083450","171.103.112.185","10.10.10.10","TCP","60","32833  >  25565 [SYN] Seq=0 Win=0 Len=0"
"334","0.083587","195.234.233.143","10.10.10.10","TCP","60","50752  >  25565 [SYN] Seq=0 Win=0 Len=0"
"335","0.083648","197.69.41.151","10.10.10.10","TCP","60","15464  >  25565 [SYN] Seq=0 Win=0 Len=0"
"336","0.083847","54.228.57.139","10.10.10.10","TCP","60","49227  >  25565 [SYN] Seq=0 Win=0 Len=0"
"337","0.084076","47.208.65.20","10.10.10.10","TCP","60","9032  >  25565 [SYN] Seq=0 Win=0 Len=0"
"338","0.084135","24.51.108.154","10.10.10.10","TCP","60","23063  >  25565 [SYN] Seq=0 Win=0 Len=0"
"339","0.084136","165.57.243.217","10.10.10.10","TCP","60","24563  >  25565 [SYN] Seq=0 Win=0 Len=0"
"340","0.084315","106.15.196.24","10.10.10.10","TCP","60","1721  >  25565 [SYN] Seq=0 Win=0 Len=0"
"341","0.084727","153.163.64.34","10.10.10.10","TCP","60","32464  >  25565 [SYN] Seq=0 Win=0 Len=0"
"342","0.085711","89.187.177.179","10.10.10.10","TCP","60","21685  >  25565 [SYN] Seq=0 Win=0 Len=0"
"343","0.085806","80.194.243.3","10.10.10.10","TCP","60","[TCP Retransmission] 38722  >  25565 [SYN] Seq=0 Win=0 Len=0"
"344","0.085807","89.74.156.10","10.10.10.10","TCP","60","50258  >  25565 [SYN] Seq=0 Win=0 Len=0"
"345","0.085972","116.56.34.250","10.10.10.10","TCP","60","43329  >  25565 [SYN] Seq=0 Win=0 Len=0"
"346","0.086113","136.115.129.102","10.10.10.10","TCP","60","60896  >  25565 [SYN] Seq=0 Win=0 Len=0"
"347","0.086503","174.166.18.150","10.10.10.10","TCP","60","59345  >  25565 [SYN] Seq=0 Win=0 Len=0"
"348","0.086835","28.97.88.186","10.10.10.10","TCP","60","36778  >  25565 [SYN] Seq=0 Win=0 Len=0"
"349","0.087098","44.14.61.235","10.10.10.10","TCP","60","61561  >  25565 [SYN] Seq=0 Win=0 Len=0"
"350","0.087338","8.98.108.214","10.10.10.10","TCP","60","7761  >  25565 [SYN] Seq=0 Win=0 Len=0"
"351","0.087618","152.57.233.18","10.10.10.10","TCP","60","41393  >  25565 [SYN] Seq=0 Win=0 Len=0"
"352","0.087761","213.61.183.189","10.10.10.10","TCP","60","25254  >  25565 [SYN] Seq=0 Win=0 Len=0"
"353","0.088003","5.178.154.102","10.10.10.10","TCP","60","11363  >  25565 [SYN] Seq=0 Win=0 Len=0"
"354","0.088005","86.92.188.98","10.10.10.10","TCP","60","25374  >  25565 [SYN] Seq=0 Win=0 Len=0"
"355","0.088093","126.69.200.137","10.10.10.10","TCP","60","39114  >  25565 [SYN] Seq=0 Win=0 Len=0"
"356","0.088094","97.199.169.155","10.10.10.10","TCP","60","22808  >  25565 [SYN] Seq=0 Win=0 Len=0"
"357","0.088159","29.68.199.124","10.10.10.10","TCP","60","117  >  25565 [SYN] Seq=0 Win=0 Len=0"
"358","0.088305","158.215.254.169","10.10.10.10","TCP","60","52093  >  25565 [SYN] Seq=0 Win=0 Len=0"
"359","0.088383","88.17.63.149","10.10.10.10","TCP","60","25502  >  25565 [SYN] Seq=0 Win=0 Len=0"
"360","0.088448","90.65.0.184","10.10.10.10","TCP","60","44201  >  25565 [SYN] Seq=0 Win=0 Len=0"
"361","0.088525","211.175.95.123","10.10.10.10","TCP","60","10605  >  25565 [SYN] Seq=0 Win=0 Len=0"
"362","0.088643","61.209.96.119","10.10.10.10","TCP","60","473  >  25565 [SYN] Seq=0 Win=0 Len=0"
"363","0.088726","88.182.151.58","10.10.10.10","TCP","60","24474  >  25565 [SYN] Seq=0 Win=0 Len=0"
"364","0.089000","133.130.134.77","10.10.10.10","TCP","60","21437  >  25565 [SYN] Seq=0 Win=0 Len=0"
"365","0.089135","178.206.58.167","10.10.10.10","TCP","60","55092  >  25565 [SYN] Seq=0 Win=0 Len=0"
"366","0.089804","191.86.161.250","10.10.10.10","TCP","60","56223  >  25565 [SYN] Seq=0 Win=0 Len=0"
"367","0.090548","119.234.3.71","10.10.10.10","TCP","60","58197  >  25565 [SYN] Seq=0 Win=0 Len=0"
"368","0.090907","17.45.242.65","10.10.10.10","TCP","60","12633  >  25565 [SYN] Seq=0 Win=0 Len=0"
"369","0.091044","210.128.16.155","10.10.10.10","TCP","60","[TCP Retransmission] 47300  >  25565 [SYN] Seq=0 Win=0 Len=0"
"370","0.091045","35.52.237.82","10.10.10.10","TCP","60","46192  >  25565 [SYN] Seq=0 Win=0 Len=0"
"371","0.091121","209.237.195.197","10.10.10.10","TCP","60","29199  >  25565 [SYN] Seq=0 Win=0 Len=0"
"372","0.091247","89.42.94.15","10.10.10.10","TCP","60","60031  >  25565 [SYN] Seq=0 Win=0 Len=0"
"373","0.091248","47.45.192.16","10.10.10.10","TCP","60","61044  >  25565 [SYN] Seq=0 Win=0 Len=0"
"374","0.091389","153.2.158.95","10.10.10.10","TCP","60","54946  >  25565 [SYN] Seq=0 Win=0 Len=0"
"375","0.091619","218.121.70.61","10.10.10.10","TCP","60","25999  >  25565 [SYN] Seq=0 Win=0 Len=0"
"376","0.091801","8.66.239.79","10.10.10.10","TCP","60","7722  >  25565 [SYN] Seq=0 Win=0 Len=0"
"377","0.091977","29.200.199.86","10.10.10.10","TCP","60","10846  >  25565 [SYN] Seq=0 Win=0 Len=0"
"378","0.092054","2.189.97.187","10.10.10.10","TCP","60","1501  >  25565 [SYN] Seq=0 Win=0 Len=0"
"379","0.092403","14.99.45.29","10.10.10.10","TCP","60","12421  >  25565 [SYN] Seq=0 Win=0 Len=0"
"380","0.092404","46.182.118.170","10.10.10.10","TCP","60","[TCP Retransmission] 18445  >  25565 [SYN] Seq=0 Win=0 Len=0"
"381","0.092555","26.72.235.96","10.10.10.10","TCP","60","37312  >  25565 [SYN] Seq=0 Win=0 Len=0"
"382","0.092556","176.44.171.200","10.10.10.10","TCP","60","62294  >  25565 [SYN] Seq=0 Win=0 Len=0"
"383","0.093061","4.27.3.25","10.10.10.10","TCP","60","44358  >  25565 [SYN] Seq=0 Win=0 Len=0"
"384","0.093132","186.18.13.152","10.10.10.10","TCP","60","906  >  25565 [SYN] Seq=0 Win=0 Len=0"
"385","0.093197","122.194.215.62","10.10.10.10","TCP","60","93  >  25565 [SYN] Seq=0 Win=0 Len=0"
"386","0.093335","78.194.212.88","10.10.10.10","TCP","60","[TCP Retransmission] 33669  >  25565 [SYN] Seq=0 Win=0 Len=0"
"387","0.093883","150.209.145.229","10.10.10.10","TCP","60","58227  >  25565 [SYN] Seq=0 Win=0 Len=0"
"388","0.093962","211.118.80.146","10.10.10.10","TCP","60","8696  >  25565 [SYN] Seq=0 Win=0 Len=0"
"389","0.094332","141.246.245.40","10.10.10.10","TCP","60","43094  >  25565 [SYN] Seq=0 Win=0 Len=0"
"390","0.094682","12.233.108.250","10.10.10.10","TCP","60","59259  >  25565 [SYN] Seq=0 Win=0 Len=0"
"391","0.095464","180.0.14.167","10.10.10.10","TCP","60","28380  >  25565 [SYN] Seq=0 Win=0 Len=0"
"392","0.095573","36.7.9.184","10.10.10.10","TCP","60","18560  >  25565 [SYN] Seq=0 Win=0 Len=0"
"393","0.095852","4.34.182.255","10.10.10.10","TCP","60","18376  >  25565 [SYN] Seq=0 Win=0 Len=0"
"394","0.095911","190.6.204.28","10.10.10.10","TCP","60","62383  >  25565 [SYN] Seq=0 Win=0 Len=0"
"395","0.096072","37.28.155.170","10.10.10.10","TCP","60","4698  >  25565 [SYN] Seq=0 Win=0 Len=0"
"396","0.096073","138.151.139.191","10.10.10.10","TCP","60","63763  >  25565 [SYN] Seq=0 Win=0 Len=0"
"397","0.096187","72.230.121.230","10.10.10.10","TCP","60","50431  >  25565 [SYN] Seq=0 Win=0 Len=0"
"398","0.096247","187.97.19.103","10.10.10.10","TCP","60","49873  >  25565 [SYN] Seq=0 Win=0 Len=0"
"399","0.096407","204.135.47.128","10.10.10.10","TCP","60","50384  >  25565 [SYN] Seq=0 Win=0 Len=0"
"400","0.096548","79.93.148.20","10.10.10.10","TCP","60","33620  >  25565 [SYN] Seq=0 Win=0 Len=0"
"401","0.096607","46.153.168.125","10.10.10.10","TCP","60","42786  >  25565 [SYN] Seq=0 Win=0 Len=0"
"402","0.096719","39.218.67.47","10.10.10.10","TCP","60","[TCP Retransmission] 59551  >  25565 [SYN] Seq=0 Win=0 Len=0"
"403","0.096774","11.248.10.0","10.10.10.10","TCP","60","35049  >  25565 [SYN] Seq=0 Win=0 Len=0"
"404","0.096966","186.137.204.193","10.10.10.10","TCP","60","58574  >  25565 [SYN] Seq=0 Win=0 Len=0"
"405","0.097027","78.2.67.126","10.10.10.10","TCP","60","11737  >  25565 [SYN] Seq=0 Win=0 Len=0"
"406","0.097219","66.77.2.221","10.10.10.10","TCP","60","63655  >  25565 [SYN] Seq=0 Win=0 Len=0"
"407","0.097220","218.223.131.92","10.10.10.10","TCP","60","29115  >  25565 [SYN] Seq=0 Win=0 Len=0"
"408","0.097589","69.39.249.68","10.10.10.10","TCP","60","2852  >  25565 [SYN] Seq=0 Win=0 Len=0"
"409","0.097590","88.69.104.112","10.10.10.10","TCP","60","26611  >  25565 [SYN] Seq=0 Win=0 Len=0"
"410","0.097837","141.216.181.251","10.10.10.10","TCP","60","15849  >  25565 [SYN] Seq=0 Win=0 Len=0"
"411","0.097838","121.242.222.159","10.10.10.10","TCP","60","[TCP Retransmission] 37806  >  25565 [SYN] Seq=0 Win=0 Len=0"
"412","0.097894","29.137.255.203","10.10.10.10","TCP","60","104  >  25565 [SYN] Seq=0 Win=0 Len=0"
"413","0.098244","120.224.182.101","10.10.10.10","TCP","60","46988  >  25565 [SYN] Seq=0 Win=0 Len=0"
"414","0.098391","66.87.87.33","10.10.10.10","TCP","60","[TCP Retransmission] 4278  >  25565 [SYN] Seq=0 Win=0 Len=0"
"415","0.098460","81.195.254.125","10.10.10.10","TCP","60","4186  >  25565 [SYN] Seq=0 Win=0 Len=0"
"416","0.098529","24.237.57.107","10.10.10.10","TCP","60","15077  >  25565 [SYN] Seq=0 Win=0 Len=0"
"417","0.098530","108.70.41.69","10.10.10.10","TCP","60","9580  >  25565 [SYN] Seq=0 Win=0 Len=0"
"418","0.098531","94.38.144.3","10.10.10.10","TCP","60","49675  >  25565 [SYN] Seq=0 Win=0 Len=0"
"419","0.098610","140.153.200.182","10.10.10.10","TCP","60","8886  >  25565 [SYN] Seq=0 Win=0 Len=0"
"420","0.099137","105.230.193.203","10.10.10.10","TCP","60","[TCP Retransmission] 22608  >  25565 [SYN] Seq=0 Win=0 Len=0"
"421","0.099208","98.160.200.103","10.10.10.10","TCP","60","6790  >  25565 [SYN] Seq=0 Win=0 Len=0"
"422","0.099356","218.170.24.250","10.10.10.10","TCP","60","42590  >  25565 [SYN] Seq=0 Win=0 Len=0"
"423","0.099435","45.115.187.209","10.10.10.10","TCP","60","[TCP Retransmission] 56084  >  25565 [SYN] Seq=0 Win=0 Len=0"
"424","0.099495","8.26.172.109","10.10.10.10","TCP","60","8805  >  25565 [SYN] Seq=0 Win=0 Len=0"
"425","0.099877","217.149.173.101","10.10.10.10","TCP","60","9723  >  25565 [SYN] Seq=0 Win=0 Len=0"
"426","0.099950","86.21.168.77","10.10.10.10","TCP","60","7912  >  25565 [SYN] Seq=0 Win=0 Len=0"
"427","0.099951","187.83.180.252","10.10.10.10","TCP","60","[TCP Retransmission] 46336  >  25565 [SYN] Seq=0 Win=0 Len=0"
"428","0.100073","40.211.50.188","10.10.10.10","TCP","60","27854  >  25565 [SYN] Seq=0 Win=0 Len=0"
"429","0.100074","14.210.163.94","10.10.10.10","TCP","60","37502  >  25565 [SYN] Seq=0 Win=0 Len=0"
"430","0.100075","111.175.174.175","10.10.10.10","TCP","60","65299  >  25565 [SYN] Seq=0 Win=0 Len=0"
"431","0.100590","189.116.149.210","10.10.10.10","TCP","60","33106  >  25565 [SYN] Seq=0 Win=0 Len=0"
"432","0.100735","117.183.71.191","10.10.10.10","TCP","60","6345  >  25565 [SYN] Seq=0 Win=0 Len=0"
"433","0.100881","80.121.140.48","10.10.10.10","TCP","60","51555  >  25565 [SYN] Seq=0 Win=0 Len=0"
"434","0.101306","185.14.248.90","10.10.10.10","TCP","60","30194  >  25565 [SYN] Seq=0 Win=0 Len=0"
"435","0.101862","27.2.234.2","10.10.10.10","TCP","60","27151  >  25565 [SYN] Seq=0 Win=0 Len=0"
"436","0.101939","179.74.16.36","10.10.10.10","TCP","60","14436  >  25565 [SYN] Seq=0 Win=0 Len=0"
"437","0.102005","196.154.93.89","10.10.10.10","TCP","60","21972  >  25565 [SYN] Seq=0 Win=0 Len=0"
"438","0.102077","95.123.226.218","10.10.10.10","TCP","60","27618  >  25565 [SYN] Seq=0 Win=0 Len=0"
"439","0.102277","195.208.193.206","10.10.10.10","TCP","60","[TCP Retransmission] 18888  >  25565 [SYN] Seq=0 Win=0 Len=0"
"440","0.102345","27.6.126.255","10.10.10.10","TCP","60","26457  >  25565 [SYN] Seq=0 Win=0 Len=0"
"441","0.102551","30.5.185.142","10.10.10.10","TCP","60","5571  >  25565 [SYN] Seq=0 Win=0 Len=0"
"442","0.102711","105.77.113.117","10.10.10.10","TCP","60","44817  >  25565 [SYN] Seq=0 Win=0 Len=0"
"443","0.102850","101.41.65.199","10.10.10.10","TCP","60","54229  >  25565 [SYN] Seq=0 Win=0 Len=0"
